file_id,file_name,absolute_path,relative_path,file_type,run_profile,parse_status,output_dir,output_md_exists,output_md_path,error_message,parsed_at,backend,attempts,duration_ms,file_size_bytes,modified_time,source_hash,command
ae3f27742090a1c4f7564ed90e9a22e52590c146,附件1-14 上海海洋大学信息学院本科专业毕业要求达成情况评价办法.pdf,/Users/user/毕设/rag-project/data/system_docs/附件1-14 上海海洋大学信息学院本科专业毕业要求达成情况评价办法.pdf,附件1-14 上海海洋大学信息学院本科专业毕业要求达成情况评价办法.pdf,pdf,vlm,success,/Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-14_上海海洋大学信息学院本科专业毕业要求达成情况评价办法__ae3f277420,True,/Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-14_上海海洋大学信息学院本科专业毕业要求达成情况评价办法__ae3f277420/附件1-14 上海海洋大学信息学院本科专业毕业要求达成情况评价办法/hybrid_auto/附件1-14 上海海洋大学信息学院本科专业毕业要求达成情况评价办法.md,,2026-03-29T09:07:53.761321+00:00,auto,1,46410,4975310,2022-06-07T12:58:28+00:00,a6b8a13fdf3ea8aae0e4ba5fef76b0b80dd0ab21,.venv/bin/mineru -p /Users/user/毕设/rag-project/data/system_docs/附件1-14 上海海洋大学信息学院本科专业毕业要求达成情况评价办法.pdf -o /Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-14_上海海洋大学信息学院本科专业毕业要求达成情况评价办法__ae3f277420
f689f828236f1f8d77629232669a3323b54dbb15,附件1-15  上海海洋大学信息学院专业教学质量持续改进工作指导意见.pdf,/Users/user/毕设/rag-project/data/system_docs/附件1-15  上海海洋大学信息学院专业教学质量持续改进工作指导意见.pdf,附件1-15  上海海洋大学信息学院专业教学质量持续改进工作指导意见.pdf,pdf,vlm,success,/Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-15_上海海洋大学信息学院专业教学质量持续改进工作指导意见__f689f82823,True,/Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-15_上海海洋大学信息学院专业教学质量持续改进工作指导意见__f689f82823/附件1-15  上海海洋大学信息学院专业教学质量持续改进工作指导意见/hybrid_auto/附件1-15  上海海洋大学信息学院专业教学质量持续改进工作指导意见.md,,2026-03-29T09:08:18.323933+00:00,auto,1,24560,5437251,2022-06-10T05:09:58+00:00,64356ddc74dbc75b82ea13e36800bf25e2c51879,.venv/bin/mineru -p /Users/user/毕设/rag-project/data/system_docs/附件1-15  上海海洋大学信息学院专业教学质量持续改进工作指导意见.pdf -o /Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-15_上海海洋大学信息学院专业教学质量持续改进工作指导意见__f689f82823
8a9f215c66557100ba4bad3f26132d2c605060d5,附件1-2  上海海洋大学信息学院教学咨询委员会章程.pdf,/Users/user/毕设/rag-project/data/system_docs/附件1-2  上海海洋大学信息学院教学咨询委员会章程.pdf,附件1-2  上海海洋大学信息学院教学咨询委员会章程.pdf,pdf,vlm,success,/Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-2_上海海洋大学信息学院教学咨询委员会章程__8a9f215c66,True,/Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-2_上海海洋大学信息学院教学咨询委员会章程__8a9f215c66/附件1-2  上海海洋大学信息学院教学咨询委员会章程/hybrid_auto/附件1-2  上海海洋大学信息学院教学咨询委员会章程.md,,2026-03-29T09:08:40.237441+00:00,auto,1,21911,3862771,2022-06-10T03:25:52+00:00,d80af6d46a61b7616638ec1f04ff20f149369126,.venv/bin/mineru -p /Users/user/毕设/rag-project/data/system_docs/附件1-2  上海海洋大学信息学院教学咨询委员会章程.pdf -o /Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-2_上海海洋大学信息学院教学咨询委员会章程__8a9f215c66
168f14ecb73e8179d032054d49f83241cad9a7a4,附件1-3  上海海洋大学本科教学督导工作条例.pdf,/Users/user/毕设/rag-project/data/system_docs/附件1-3  上海海洋大学本科教学督导工作条例.pdf,附件1-3  上海海洋大学本科教学督导工作条例.pdf,pdf,vlm,success,/Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-3_上海海洋大学本科教学督导工作条例__168f14ecb7,True,/Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-3_上海海洋大学本科教学督导工作条例__168f14ecb7/附件1-3  上海海洋大学本科教学督导工作条例/hybrid_auto/附件1-3  上海海洋大学本科教学督导工作条例.md,,2026-03-29T09:08:55.506054+00:00,auto,1,15267,92733,2022-06-14T04:42:56+00:00,3167303d2264b013a9d5084b333e989f728bcc61,.venv/bin/mineru -p /Users/user/毕设/rag-project/data/system_docs/附件1-3  上海海洋大学本科教学督导工作条例.pdf -o /Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-3_上海海洋大学本科教学督导工作条例__168f14ecb7
c84afbc25287af103052112957e85f17e3b2a462,附件1-4  上海海洋大学信息学院关于教学督导面向“以学生为中心”及促进教学工作持续改进的补充规定.pdf,/Users/user/毕设/rag-project/data/system_docs/附件1-4  上海海洋大学信息学院关于教学督导面向“以学生为中心”及促进教学工作持续改进的补充规定.pdf,附件1-4  上海海洋大学信息学院关于教学督导面向“以学生为中心”及促进教学工作持续改进的补充规定.pdf,pdf,vlm,success,/Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-4_上海海洋大学信息学院关于教学督导面向_以学生为中心_及促进教学工作持续改进的补充规定__c84afbc252,True,/Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-4_上海海洋大学信息学院关于教学督导面向_以学生为中心_及促进教学工作持续改进的补充规定__c84afbc252/附件1-4  上海海洋大学信息学院关于教学督导面向“以学生为中心”及促进教学工作持续改进的补充规定/hybrid_auto/附件1-4  上海海洋大学信息学院关于教学督导面向“以学生为中心”及促进教学工作持续改进的补充规定.md,,2026-03-29T09:09:08.099605+00:00,auto,1,12592,1643826,2022-06-10T03:25:54+00:00,77220e1f0568665071a9977e8d071bca443d51de,.venv/bin/mineru -p /Users/user/毕设/rag-project/data/system_docs/附件1-4  上海海洋大学信息学院关于教学督导面向“以学生为中心”及促进教学工作持续改进的补充规定.pdf -o /Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-4_上海海洋大学信息学院关于教学督导面向_以学生为中心_及促进教学工作持续改进的补充规定__c84afbc252
7f6f7b225a825fc3243c9316afa594773db61eb3,附件1-5  上海海洋大学信息学院课程体系合理性评价办法.pdf,/Users/user/毕设/rag-project/data/system_docs/附件1-5  上海海洋大学信息学院课程体系合理性评价办法.pdf,附件1-5  上海海洋大学信息学院课程体系合理性评价办法.pdf,pdf,vlm,success,/Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-5_上海海洋大学信息学院课程体系合理性评价办法__7f6f7b225a,True,/Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-5_上海海洋大学信息学院课程体系合理性评价办法__7f6f7b225a/附件1-5  上海海洋大学信息学院课程体系合理性评价办法/hybrid_auto/附件1-5  上海海洋大学信息学院课程体系合理性评价办法.md,,2026-03-29T09:09:27.814678+00:00,auto,1,19713,3775759,2022-06-09T14:35:10+00:00,efbbc00863c9e565eb694719e6cfe49c4050ac40,.venv/bin/mineru -p /Users/user/毕设/rag-project/data/system_docs/附件1-5  上海海洋大学信息学院课程体系合理性评价办法.pdf -o /Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-5_上海海洋大学信息学院课程体系合理性评价办法__7f6f7b225a
c04f388eca8b9c54dd223e7587e900cc70f7d745,附件1-6 上海海洋大学信息学院教学大纲制定、修订及审查的规定.pdf,/Users/user/毕设/rag-project/data/system_docs/附件1-6 上海海洋大学信息学院教学大纲制定、修订及审查的规定.pdf,附件1-6 上海海洋大学信息学院教学大纲制定、修订及审查的规定.pdf,pdf,vlm,success,/Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-6_上海海洋大学信息学院教学大纲制定_修订及审查的规定__c04f388eca,True,/Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-6_上海海洋大学信息学院教学大纲制定_修订及审查的规定__c04f388eca/附件1-6 上海海洋大学信息学院教学大纲制定、修订及审查的规定/hybrid_auto/附件1-6 上海海洋大学信息学院教学大纲制定、修订及审查的规定.md,,2026-03-29T09:09:48.573437+00:00,auto,1,20757,4866186,2022-06-10T03:25:52+00:00,0b9034364e36f1366d7c85e7c70d14ffed1000e2,.venv/bin/mineru -p /Users/user/毕设/rag-project/data/system_docs/附件1-6 上海海洋大学信息学院教学大纲制定、修订及审查的规定.pdf -o /Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-6_上海海洋大学信息学院教学大纲制定_修订及审查的规定__c04f388eca
f6f87ba14c0c7b8a6b41846f35232bebfa3ad65a,附件1-7 上海海洋大学信息学院课程教学工作基本规范及考核计算办法.pdf,/Users/user/毕设/rag-project/data/system_docs/附件1-7 上海海洋大学信息学院课程教学工作基本规范及考核计算办法.pdf,附件1-7 上海海洋大学信息学院课程教学工作基本规范及考核计算办法.pdf,pdf,vlm,success,/Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-7_上海海洋大学信息学院课程教学工作基本规范及考核计算办法__f6f87ba14c,True,/Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-7_上海海洋大学信息学院课程教学工作基本规范及考核计算办法__f6f87ba14c/附件1-7 上海海洋大学信息学院课程教学工作基本规范及考核计算办法/hybrid_auto/附件1-7 上海海洋大学信息学院课程教学工作基本规范及考核计算办法.md,,2026-03-29T09:10:35.188002+00:00,auto,1,46612,11093800,2022-06-10T05:08:28+00:00,a5e163f91e3c0fe71ab5c9db34ad83b98c79afce,.venv/bin/mineru -p /Users/user/毕设/rag-project/data/system_docs/附件1-7 上海海洋大学信息学院课程教学工作基本规范及考核计算办法.pdf -o /Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-7_上海海洋大学信息学院课程教学工作基本规范及考核计算办法__f6f87ba14c
e786f119e7ac2253a1532f1ba31f1612d1c4c5d0,附件1-8  上海海洋大学学生教学信息员制度实施办法.pdf,/Users/user/毕设/rag-project/data/system_docs/附件1-8  上海海洋大学学生教学信息员制度实施办法.pdf,附件1-8  上海海洋大学学生教学信息员制度实施办法.pdf,pdf,vlm,success,/Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-8_上海海洋大学学生教学信息员制度实施办法__e786f119e7,True,/Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-8_上海海洋大学学生教学信息员制度实施办法__e786f119e7/附件1-8  上海海洋大学学生教学信息员制度实施办法/hybrid_auto/附件1-8  上海海洋大学学生教学信息员制度实施办法.md,,2026-03-29T09:10:51.333600+00:00,auto,1,16143,98123,2022-06-14T04:43:00+00:00,26283e1eed3d7e07fdf9451b72652f2d24de51ac,.venv/bin/mineru -p /Users/user/毕设/rag-project/data/system_docs/附件1-8  上海海洋大学学生教学信息员制度实施办法.pdf -o /Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-8_上海海洋大学学生教学信息员制度实施办法__e786f119e7
b94577b9e25aa5137e8ab2c136cf9897a6590a1c,附件1-9  信息学院试卷命题及课程目标达成度评价实施细则.pdf,/Users/user/毕设/rag-project/data/system_docs/附件1-9  信息学院试卷命题及课程目标达成度评价实施细则.pdf,附件1-9  信息学院试卷命题及课程目标达成度评价实施细则.pdf,pdf,vlm,success,/Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-9_信息学院试卷命题及课程目标达成度评价实施细则__b94577b9e2,True,/Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-9_信息学院试卷命题及课程目标达成度评价实施细则__b94577b9e2/附件1-9  信息学院试卷命题及课程目标达成度评价实施细则/hybrid_auto/附件1-9  信息学院试卷命题及课程目标达成度评价实施细则.md,,2026-03-29T09:11:09.000098+00:00,auto,1,17664,3561912,2022-06-10T05:06:52+00:00,a1eef2be5103e44525faea4e5cb852390983ccfe,.venv/bin/mineru -p /Users/user/毕设/rag-project/data/system_docs/附件1-9  信息学院试卷命题及课程目标达成度评价实施细则.pdf -o /Users/user/毕设/rag-project/experiments/embedding_experiment/parsing/outputs/vlm/附件1-9_信息学院试卷命题及课程目标达成度评价实施细则__b94577b9e2
